season,match_id,match_name,home_team,away_team,bowling_team,venue,city,country,innings_id,name,fullName,overs,maidens,conceded,wickets,economyRate,dots,foursConceded,Unnamed: 19,sixesConceded,wides,noballs,captain,href,maiden_ratio,econ_rate
2009.0,392207.0,KXIP v KKR,KXIP,KKR,KKR,"St George's Park, Port Elizabeth",Port Elizabeth,South Africa,2.0,M Kartik,Murali Kartik,3.0,1.0,20.0,1.0,6.66,6.0,1.0,,1.0,2.0,1.0,False,https://www.espncricinfo.com/ci/content/player/30049.html,0.3333333333333333,6.666666666666667
2009.0,392208.0,RCB v MI,RCB,MI,RCB,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,1.0,P Kumar,Praveen Kumar,3.0,1.0,15.0,1.0,5,10.0,2.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/30732.html,0.3333333333333333,5.0
2009.0,392208.0,RCB v MI,RCB,MI,RCB,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,1.0,JH Kallis,Jacques Kallis,4.0,1.0,23.0,1.0,5.75,11.0,2.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/45789.html,0.25,5.75
2009.0,392208.0,RCB v MI,RCB,MI,RCB,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,1.0,D du Preez,Dillon du Preez,4.0,1.0,32.0,3.0,8,12.0,3.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/44938.html,0.25,8.0
2009.0,392208.0,RCB v MI,RCB,MI,RCB,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,1.0,R Vinay Kumar,Vinay Kumar,4.0,1.0,32.0,1.0,8,7.0,4.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/35731.html,0.25,8.0
2009.0,392208.0,RCB v MI,RCB,MI,RCB,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,1.0,A Kumble,Anil Kumble,2.0,1.0,18.0,1.0,9,3.0,2.0,,1.0,1.0,1.0,True,https://www.espncricinfo.com/ci/content/player/30176.html,0.5,9.0
2009.0,392208.0,RCB v MI,RCB,MI,RCB,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,1.0,RE van der Merwe,Roelof van der Merwe,3.0,1.0,27.0,1.0,9,6.0,2.0,,2.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/47850.html,0.3333333333333333,9.0
2009.0,392208.0,RCB v MI,RCB,MI,MI,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,2.0,Z Khan,Zaheer Khan,2.0,1.0,12.0,1.0,6,9.0,2.0,,1.0,2.0,1.0,False,https://www.espncricinfo.com/ci/content/player/30102.html,0.5,6.0
2009.0,392208.0,RCB v MI,RCB,MI,MI,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,2.0,DJ Bravo,Dwayne Bravo,3.0,1.0,32.0,1.0,10.66,4.0,3.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/51439.html,0.3333333333333333,10.666666666666666
2009.0,392208.0,RCB v MI,RCB,MI,MI,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,2.0,SL Malinga,Lasith Malinga,3.1,1.0,24.0,2.0,7.57,10.0,1.0,,2.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/49758.html,0.3225806451612903,7.741935483870967
2009.0,392208.0,RCB v MI,RCB,MI,MI,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,2.0,AM Nayar,Abhishek Nayar,4.0,1.0,26.0,1.0,6.5,11.0,2.0,,1.0,4.0,1.0,False,https://www.espncricinfo.com/ci/content/player/32091.html,0.25,6.5
2009.0,392208.0,RCB v MI,RCB,MI,MI,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,2.0,Harbhajan Singh,Harbhajan Singh,2.0,1.0,14.0,1.0,7,5.0,2.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/29264.html,0.5,7.0
2009.0,392208.0,RCB v MI,RCB,MI,MI,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,2.0,SR Tendulkar,Sachin Tendulkar,2.0,1.0,21.0,1.0,10.5,2.0,3.0,,1.0,1.0,1.0,True,https://www.espncricinfo.com/ci/content/player/35320.html,0.5,10.5
2009.0,392208.0,RCB v MI,RCB,MI,MI,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,2.0,ST Jayasuriya,Sanath Jayasuriya,2.0,1.0,20.0,1.0,10,3.0,1.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/49209.html,0.5,10.0
2009.0,392209.0,CSK v DC,CSK,SRH,SRH,"Buffalo Park, East London",East London,South Africa,1.0,RJ Harris,Ryan Harris,4.0,1.0,39.0,1.0,9.75,7.0,7.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/5779.html,0.25,9.75
2009.0,392209.0,CSK v DC,CSK,SRH,SRH,"Buffalo Park, East London",East London,South Africa,1.0,RP Singh,RP Singh,4.0,1.0,36.0,1.0,9,9.0,4.0,,1.0,2.0,1.0,False,https://www.espncricinfo.com/ci/content/player/35280.html,0.25,9.0
2009.0,392209.0,CSK v DC,CSK,SRH,SRH,"Buffalo Park, East London",East London,South Africa,1.0,DR Smith,Dwayne Smith,2.0,1.0,21.0,1.0,10.5,4.0,2.0,,2.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/53118.html,0.5,10.5
2009.0,392209.0,CSK v DC,CSK,SRH,SRH,"Buffalo Park, East London",East London,South Africa,1.0,RG Sharma,Rohit Sharma,1.0,1.0,8.0,1.0,8,3.0,1.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/34102.html,1.0,8.0
2009.0,392209.0,CSK v DC,CSK,SRH,SRH,"Buffalo Park, East London",East London,South Africa,1.0,Shoaib Ahmed,Shoaib Ahmed,2.0,1.0,14.0,1.0,7,4.0,2.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/317709.html,0.5,7.0
2009.0,392209.0,CSK v DC,CSK,SRH,SRH,"Buffalo Park, East London",East London,South Africa,1.0,PP Ojha,Pragyan Ojha,4.0,1.0,26.0,1.0,6.5,7.0,3.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/32130.html,0.25,6.5
2009.0,392209.0,CSK v DC,CSK,SRH,SRH,"Buffalo Park, East London",East London,South Africa,1.0,TL Suman,Tirumalasetti Suman,3.0,1.0,29.0,1.0,9.66,3.0,1.0,,2.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/34281.html,0.3333333333333333,9.666666666666666
2009.0,392209.0,CSK v DC,CSK,SRH,CSK,"Buffalo Park, East London",East London,South Africa,2.0,JA Morkel,Albie Morkel,3.0,1.0,24.0,2.0,8,11.0,1.0,,2.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/46248.html,0.3333333333333333,8.0
2009.0,392209.0,CSK v DC,CSK,SRH,CSK,"Buffalo Park, East London",East London,South Africa,2.0,S Tyagi,Sudeep Tyagi,2.0,1.0,9.0,1.0,4.5,9.0,2.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/317784.html,0.5,4.5
2009.0,392209.0,CSK v DC,CSK,SRH,CSK,"Buffalo Park, East London",East London,South Africa,2.0,L Balaji,Lakshmipathy Balaji,1.0,1.0,18.0,1.0,18,1.0,1.0,,2.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/26829.html,1.0,18.0
2009.0,392209.0,CSK v DC,CSK,SRH,CSK,"Buffalo Park, East London",East London,South Africa,2.0,SB Jakati,Shadab Jakati,4.0,1.0,22.0,4.0,5.5,10.0,1.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/29655.html,0.25,5.5
2009.0,392209.0,CSK v DC,CSK,SRH,CSK,"Buffalo Park, East London",East London,South Africa,2.0,M Muralitharan,Muttiah Muralitharan,3.0,1.0,11.0,2.0,3.66,11.0,1.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/49636.html,0.3333333333333333,3.6666666666666665
2009.0,392209.0,CSK v DC,CSK,SRH,CSK,"Buffalo Park, East London",East London,South Africa,2.0,SK Raina,Suresh Raina,1.4,,12.0,1.0,7.2,5.0,2.0,,2.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/33335.html,,8.571428571428571
2009.0,392210.0,KXIP v RR,KXIP,RR,KXIP,"Kingsmead, Durban",Durban,South Africa,1.0,RR Powar,Ramesh Powar,3.0,1.0,33.0,1.0,11,7.0,2.0,,3.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/32391.html,0.3333333333333333,11.0
2009.0,392210.0,KXIP v RR,KXIP,RR,KXIP,"Kingsmead, Durban",Durban,South Africa,1.0,IK Pathan,Irfan Pathan,4.0,1.0,40.0,1.0,10,8.0,6.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/32685.html,0.25,10.0
2009.0,392210.0,KXIP v RR,KXIP,RR,KXIP,"Kingsmead, Durban",Durban,South Africa,1.0,S Sreesanth,Sreesanth,4.0,1.0,44.0,1.0,11,7.0,4.0,,1.0,1.0,3.0,False,https://www.espncricinfo.com/ci/content/player/34274.html,0.25,11.0
2009.0,392210.0,KXIP v RR,KXIP,RR,KXIP,"Kingsmead, Durban",Durban,South Africa,1.0,YA Abdulla,Yusuf Abdulla,3.0,1.0,44.0,1.0,14.66,5.0,6.0,,2.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/224367.html,0.3333333333333333,14.666666666666666
2009.0,392210.0,KXIP v RR,KXIP,RR,KXIP,"Kingsmead, Durban",Durban,South Africa,1.0,PP Chawla,Piyush Chawla,4.0,1.0,30.0,2.0,7.5,12.0,4.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/32966.html,0.25,7.5
2009.0,392210.0,KXIP v RR,KXIP,RR,KXIP,"Kingsmead, Durban",Durban,South Africa,1.0,Yuvraj Singh,Yuvraj Singh,1.0,1.0,9.0,1.0,9,2.0,1.0,,1.0,1.0,1.0,True,https://www.espncricinfo.com/ci/content/player/36084.html,1.0,9.0
2009.0,392210.0,KXIP v RR,KXIP,RR,KXIP,"Kingsmead, Durban",Durban,South Africa,1.0,K Goel,Karan Goel,1.0,1.0,11.0,1.0,11,1.0,2.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/28997.html,1.0,11.0
2009.0,392210.0,KXIP v RR,KXIP,RR,RR,"Kingsmead, Durban",Durban,South Africa,2.0,A Singh,Amit Singh,4.0,1.0,9.0,3.0,2.25,18.0,1.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/26789.html,0.25,2.25
2009.0,392210.0,KXIP v RR,KXIP,RR,RR,"Kingsmead, Durban",Durban,South Africa,2.0,SM Harwood,Shane Harwood,4.0,1.0,26.0,1.0,6.5,15.0,3.0,,1.0,6.0,1.0,False,https://www.espncricinfo.com/ci/content/player/5605.html,0.25,6.5
2009.0,392210.0,KXIP v RR,KXIP,RR,RR,"Kingsmead, Durban",Durban,South Africa,2.0,YK Pathan,Yusuf Pathan,4.0,1.0,28.0,1.0,7,10.0,4.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/32498.html,0.25,7.0
2009.0,392210.0,KXIP v RR,KXIP,RR,RR,"Kingsmead, Durban",Durban,South Africa,2.0,SK Trivedi,Siddharth Trivedi,4.0,1.0,20.0,1.0,5,13.0,3.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/35353.html,0.25,5.0
2009.0,392210.0,KXIP v RR,KXIP,RR,RR,"Kingsmead, Durban",Durban,South Africa,2.0,SK Warne,Shane Warne,3.0,1.0,38.0,2.0,12.66,6.0,3.0,,3.0,2.0,1.0,True,https://www.espncricinfo.com/ci/content/player/8166.html,0.3333333333333333,12.666666666666666
2009.0,392210.0,KXIP v RR,KXIP,RR,RR,"Kingsmead, Durban",Durban,South Africa,2.0,RA Jadeja,Ravindra Jadeja,1.0,1.0,6.0,1.0,6,2.0,1.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/234675.html,1.0,6.0
2009.0,392211.0,DC v KKR,DC,KKR,DC,"Kingsmead, Durban",Durban,South Africa,1.0,DP Nannes,Dirk Nannes,4.0,1.0,49.0,1.0,12.25,4.0,3.0,,3.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/6981.html,0.25,12.25
2009.0,392211.0,DC v KKR,DC,KKR,DC,"Kingsmead, Durban",Durban,South Africa,1.0,A Nehra,Ashish Nehra,4.0,1.0,23.0,1.0,5.75,11.0,2.0,,1.0,2.0,1.0,False,https://www.espncricinfo.com/ci/content/player/31820.html,0.25,5.75
2009.0,392211.0,DC v KKR,DC,KKR,DC,"Kingsmead, Durban",Durban,South Africa,1.0,A Mishra,Amit Mishra,4.0,1.0,18.0,1.0,4.5,14.0,2.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/31107.html,0.25,4.5
2009.0,392211.0,DC v KKR,DC,KKR,DC,"Kingsmead, Durban",Durban,South Africa,1.0,PJ Sangwan,Pradeep Sangwan,4.0,1.0,29.0,2.0,7.25,11.0,3.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/279545.html,0.25,7.25
2009.0,392211.0,DC v KKR,DC,KKR,DC,"Kingsmead, Durban",Durban,South Africa,1.0,R Bhatia,Rajat Bhatia,4.0,1.0,35.0,1.0,8.75,4.0,4.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/26907.html,0.25,8.75
2009.0,392211.0,DC v KKR,DC,KKR,KKR,"Kingsmead, Durban",Durban,South Africa,2.0,I Sharma,Ishant Sharma,4.0,1.0,43.0,1.0,10.75,10.0,6.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/236779.html,0.25,10.75
2009.0,392211.0,DC v KKR,DC,KKR,KKR,"Kingsmead, Durban",Durban,South Africa,2.0,AB Dinda,Ashok Dinda,2.0,1.0,17.0,1.0,8.5,5.0,1.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/227712.html,0.5,8.5
2009.0,392211.0,DC v KKR,DC,KKR,KKR,"Kingsmead, Durban",Durban,South Africa,2.0,MC Henriques,Moises Henriques,4.0,1.0,36.0,1.0,9,8.0,5.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/5961.html,0.25,9.0
2009.0,392211.0,DC v KKR,DC,KKR,KKR,"Kingsmead, Durban",Durban,South Africa,2.0,BJ Hodge,Brad Hodge,2.0,1.0,18.0,1.0,9,4.0,1.0,,1.0,2.0,1.0,False,https://www.espncricinfo.com/ci/content/player/5674.html,0.5,9.0
2009.0,392211.0,DC v KKR,DC,KKR,KKR,"Kingsmead, Durban",Durban,South Africa,2.0,AB Agarkar,Ajit Agarkar,3.0,1.0,24.0,1.0,8,7.0,4.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/26184.html,0.3333333333333333,8.0
2009.0,392211.0,DC v KKR,DC,KKR,KKR,"Kingsmead, Durban",Durban,South Africa,2.0,M Kartik,Murali Kartik,4.0,1.0,18.0,1.0,4.5,8.0,3.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/30049.html,0.25,4.5
2009.0,392212.0,DC v MI,SRH,MI,MI,"SuperSport Park, Centurion",Centurion,South Africa,1.0,SL Malinga,Lasith Malinga,4.0,1.0,24.0,1.0,6,12.0,2.0,,1.0,2.0,1.0,False,https://www.espncricinfo.com/ci/content/player/49758.html,0.25,6.0
2009.0,392212.0,DC v MI,SRH,MI,MI,"SuperSport Park, Centurion",Centurion,South Africa,1.0,DS Kulkarni,Dhawal Kulkarni,4.0,1.0,21.0,1.0,5.25,13.0,2.0,,1.0,2.0,1.0,False,https://www.espncricinfo.com/ci/content/player/277955.html,0.25,5.25
2009.0,392212.0,DC v MI,SRH,MI,MI,"SuperSport Park, Centurion",Centurion,South Africa,1.0,Harbhajan Singh,Harbhajan Singh,2.0,1.0,23.0,1.0,11.5,4.0,2.0,,3.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/29264.html,0.5,11.5
2009.0,392212.0,DC v MI,SRH,MI,MI,"SuperSport Park, Centurion",Centurion,South Africa,1.0,DJ Bravo,Dwayne Bravo,3.0,1.0,16.0,1.0,5.33,9.0,2.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/51439.html,0.3333333333333333,5.333333333333333
2009.0,392212.0,DC v MI,SRH,MI,MI,"SuperSport Park, Centurion",Centurion,South Africa,1.0,RR Raje,Rohan Raje,3.0,1.0,25.0,1.0,8.33,4.0,2.0,,2.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/290713.html,0.3333333333333333,8.333333333333334
2009.0,392212.0,DC v MI,SRH,MI,MI,"SuperSport Park, Centurion",Centurion,South Africa,1.0,ST Jayasuriya,Sanath Jayasuriya,4.0,1.0,31.0,1.0,7.75,7.0,2.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/49209.html,0.25,7.75
2009.0,392212.0,DC v MI,SRH,MI,SRH,"SuperSport Park, Centurion",Centurion,South Africa,2.0,RJ Harris,Ryan Harris,4.0,1.0,25.0,1.0,6.25,11.0,2.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/5779.html,0.25,6.25
2009.0,392212.0,DC v MI,SRH,MI,SRH,"SuperSport Park, Centurion",Centurion,South Africa,2.0,RP Singh,RP Singh,4.0,1.0,19.0,2.0,4.75,13.0,2.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/35280.html,0.25,4.75
2009.0,392212.0,DC v MI,SRH,MI,SRH,"SuperSport Park, Centurion",Centurion,South Africa,2.0,Harmeet Singh,Harmeet Singh,3.0,1.0,28.0,1.0,9.33,5.0,4.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/391128.html,0.3333333333333333,9.333333333333334
2009.0,392212.0,DC v MI,SRH,MI,SRH,"SuperSport Park, Centurion",Centurion,South Africa,2.0,DR Smith,Dwayne Smith,1.0,1.0,13.0,1.0,13,3.0,1.0,,2.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/53118.html,1.0,13.0
2009.0,392212.0,DC v MI,SRH,MI,SRH,"SuperSport Park, Centurion",Centurion,South Africa,2.0,Shoaib Ahmed,Shoaib Ahmed,2.0,1.0,19.0,1.0,9.5,4.0,3.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/317709.html,0.5,9.5
2009.0,392212.0,DC v MI,SRH,MI,SRH,"SuperSport Park, Centurion",Centurion,South Africa,2.0,TL Suman,Tirumalasetti Suman,4.0,1.0,14.0,2.0,3.5,11.0,3.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/34281.html,0.25,3.5
2009.0,392212.0,DC v MI,SRH,MI,SRH,"SuperSport Park, Centurion",Centurion,South Africa,2.0,RG Sharma,Rohit Sharma,2.0,1.0,6.0,4.0,3,6.0,2.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/34102.html,0.5,3.0
2009.0,392213.0,RCB v RR,RCB,RR,RR,"SuperSport Park, Centurion",Centurion,South Africa,1.0,A Singh,Amit Singh,4.0,1.0,19.0,4.0,4.75,14.0,3.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/26789.html,0.25,4.75
2009.0,392213.0,RCB v RR,RCB,RR,RR,"SuperSport Park, Centurion",Centurion,South Africa,1.0,M Morkel,Morne Morkel,4.0,1.0,20.0,1.0,5,12.0,2.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/46538.html,0.25,5.0
2009.0,392213.0,RCB v RR,RCB,RR,RR,"SuperSport Park, Centurion",Centurion,South Africa,1.0,MM Patel,Munaf Patel,2.0,1.0,16.0,1.0,8,8.0,2.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/32965.html,0.5,8.0
2009.0,392213.0,RCB v RR,RCB,RR,RR,"SuperSport Park, Centurion",Centurion,South Africa,1.0,LA Carseldine,Lee Carseldine,1.0,1.0,6.0,1.0,6,4.0,1.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/4541.html,1.0,6.0
2009.0,392213.0,RCB v RR,RCB,RR,RR,"SuperSport Park, Centurion",Centurion,South Africa,1.0,SK Warne,Shane Warne,4.0,1.0,23.0,1.0,5.75,10.0,1.0,,1.0,1.0,1.0,True,https://www.espncricinfo.com/ci/content/player/8166.html,0.25,5.75
2009.0,392213.0,RCB v RR,RCB,RR,RR,"SuperSport Park, Centurion",Centurion,South Africa,1.0,RA Jadeja,Ravindra Jadeja,4.0,1.0,15.0,3.0,3.75,10.0,3.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/234675.html,0.25,3.75
2009.0,392213.0,RCB v RR,RCB,RR,RR,"SuperSport Park, Centurion",Centurion,South Africa,1.0,AS Raut,Abhishek Raut,1.0,1.0,6.0,1.0,6,1.0,1.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/230593.html,1.0,6.0
2009.0,392213.0,RCB v RR,RCB,RR,RCB,"SuperSport Park, Centurion",Centurion,South Africa,2.0,P Kumar,Praveen Kumar,4.0,1.0,31.0,1.0,7.75,13.0,4.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/30732.html,0.25,7.75
2009.0,392213.0,RCB v RR,RCB,RR,RCB,"SuperSport Park, Centurion",Centurion,South Africa,2.0,JH Kallis,Jacques Kallis,4.0,1.0,20.0,1.0,5,12.0,2.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/45789.html,0.25,5.0
2009.0,392213.0,RCB v RR,RCB,RR,RCB,"SuperSport Park, Centurion",Centurion,South Africa,2.0,D du Preez,Dillon du Preez,3.0,1.0,24.0,1.0,8,6.0,3.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/44938.html,0.3333333333333333,8.0
2009.0,392213.0,RCB v RR,RCB,RR,RCB,"SuperSport Park, Centurion",Centurion,South Africa,2.0,A Kumble,Anil Kumble,2.0,1.0,12.0,1.0,6,6.0,1.0,,1.0,1.0,1.0,True,https://www.espncricinfo.com/ci/content/player/30176.html,0.5,6.0
2009.0,392213.0,RCB v RR,RCB,RR,RCB,"SuperSport Park, Centurion",Centurion,South Africa,2.0,RE van der Merwe,Roelof van der Merwe,1.0,1.0,11.0,1.0,11,1.0,1.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/47850.html,1.0,11.0
2009.0,392213.0,RCB v RR,RCB,RR,RCB,"SuperSport Park, Centurion",Centurion,South Africa,2.0,R Vinay Kumar,Vinay Kumar,1.0,1.0,9.0,1.0,9,3.0,1.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/35731.html,1.0,9.0
2009.0,392214.0,CSK v KXIP,CSK,KXIP,KXIP,"SuperSport Park, Centurion",Centurion,South Africa,1.0,IK Pathan,Irfan Pathan,4.0,1.0,38.0,1.0,9.5,7.0,5.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/32685.html,0.25,9.5
2009.0,392214.0,CSK v KXIP,CSK,KXIP,KXIP,"SuperSport Park, Centurion",Centurion,South Africa,1.0,S Sreesanth,Sreesanth,4.0,1.0,37.0,1.0,9.25,10.0,2.0,,3.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/34274.html,0.25,9.25
2009.0,392214.0,CSK v KXIP,CSK,KXIP,KXIP,"SuperSport Park, Centurion",Centurion,South Africa,1.0,YA Abdulla,Yusuf Abdulla,2.0,1.0,18.0,1.0,9,3.0,3.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/224367.html,0.5,9.0
2009.0,392214.0,CSK v KXIP,CSK,KXIP,KXIP,"SuperSport Park, Centurion",Centurion,South Africa,1.0,VRV Singh,Vikram Singh,2.0,1.0,36.0,1.0,18,3.0,3.0,,3.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/35281.html,0.5,18.0
2009.0,392214.0,CSK v KXIP,CSK,KXIP,KXIP,"SuperSport Park, Centurion",Centurion,South Africa,1.0,K Goel,Karan Goel,3.0,1.0,23.0,1.0,7.66,6.0,3.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/28997.html,0.3333333333333333,7.666666666666667
2009.0,392214.0,CSK v KXIP,CSK,KXIP,KXIP,"SuperSport Park, Centurion",Centurion,South Africa,1.0,PP Chawla,Piyush Chawla,3.0,1.0,28.0,1.0,9.33,10.0,3.0,,2.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/32966.html,0.3333333333333333,9.333333333333334
2009.0,392214.0,CSK v KXIP,CSK,KXIP,CSK,"SuperSport Park, Centurion",Centurion,South Africa,2.0,JA Morkel,Albie Morkel,3.0,1.0,36.0,1.0,12,5.0,4.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/46248.html,0.3333333333333333,12.0
2009.0,392214.0,CSK v KXIP,CSK,KXIP,CSK,"SuperSport Park, Centurion",Centurion,South Africa,2.0,S Tyagi,Sudeep Tyagi,2.0,1.0,10.0,1.0,5,7.0,1.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/317784.html,0.5,5.0
2009.0,392214.0,CSK v KXIP,CSK,KXIP,CSK,"SuperSport Park, Centurion",Centurion,South Africa,2.0,MS Gony,Manpreet Gony,1.0,1.0,19.0,1.0,19,2.0,1.0,,3.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/317293.html,1.0,19.0
2009.0,392214.0,CSK v KXIP,CSK,KXIP,CSK,"SuperSport Park, Centurion",Centurion,South Africa,2.0,M Muralitharan,Muttiah Muralitharan,4.0,1.0,37.0,1.0,9.25,5.0,2.0,,2.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/49636.html,0.25,9.25
2009.0,392214.0,CSK v KXIP,CSK,KXIP,CSK,"SuperSport Park, Centurion",Centurion,South Africa,2.0,SB Jakati,Shadab Jakati,2.0,1.0,20.0,1.0,10,4.0,2.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/29655.html,0.5,10.0
2009.0,392214.0,CSK v KXIP,CSK,KXIP,CSK,"SuperSport Park, Centurion",Centurion,South Africa,2.0,L Balaji,Lakshmipathy Balaji,4.0,1.0,41.0,1.0,10.25,2.0,3.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/26829.html,0.25,10.25
2009.0,392214.0,CSK v KXIP,CSK,KXIP,CSK,"SuperSport Park, Centurion",Centurion,South Africa,2.0,SK Raina,Suresh Raina,2.0,1.0,8.0,1.0,4,4.0,2.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/33335.html,0.5,4.0
2009.0,392215.0,DC v MI,DC,MI,DC,"Buffalo Park, East London",East London,South Africa,1.0,DP Nannes,Dirk Nannes,4.0,1.0,33.0,2.0,8.25,12.0,3.0,,2.0,2.0,1.0,False,https://www.espncricinfo.com/ci/content/player/6981.html,0.25,8.25
2009.0,392215.0,DC v MI,DC,MI,DC,"Buffalo Park, East London",East London,South Africa,1.0,A Nehra,Ashish Nehra,4.0,1.0,27.0,2.0,6.75,12.0,3.0,,1.0,3.0,1.0,False,https://www.espncricinfo.com/ci/content/player/31820.html,0.25,6.75
2009.0,392215.0,DC v MI,DC,MI,DC,"Buffalo Park, East London",East London,South Africa,1.0,PJ Sangwan,Pradeep Sangwan,4.0,1.0,18.0,1.0,4.5,10.0,3.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/279545.html,0.25,4.5
